[14:18:13:318 @116 main: Reviews by hotel Id: 2406
[14:18:13:323 @77 main: find reviews for hotel with id 24468
[14:18:13:323 @116 main: Reviews by hotel Id: 24468
[14:18:13:329 @77 main: find reviews for hotel with id 24540
[14:18:13:329 @116 main: Reviews by hotel Id: 24540
[14:18:13:333 @77 main: find reviews for hotel with id 24620
[14:18:13:334 @116 main: Reviews by hotel Id: 24620
[14:18:13:338 @77 main: find reviews for hotel with id 24625
[14:18:13:339 @116 main: Reviews by hotel Id: 24625
[14:18:13:344 @77 main: find reviews for hotel with id 25271
[14:18:13:344 @116 main: Reviews by hotel Id: 25271
[14:18:13:349 @77 main: find reviews for hotel with id 25622
[14:18:13:349 @116 main: Reviews by hotel Id: 25622
[14:18:13:355 @77 main: find reviews for hotel with id 25860
[14:18:13:356 @116 main: Reviews by hotel Id: 25860
[14:18:13:360 @77 main: find reviews for hotel with id 26500
[14:18:13:361 @116 main: Reviews by hotel Id: 26500
[14:18:13:366 @77 main: find reviews for hotel with id 26760
[14:18:13:366 @116 main: Reviews by hotel Id: 26760
[14:18:13:371 @77 main: find reviews for hotel with id 26945
[14:18:13:372 @116 main: Reviews by hotel Id: 26945
[14:18:13:377 @77 main: find reviews for hotel with id 27274
[14:18:13:378 @116 main: Reviews by hotel Id: 27274
[14:18:13:382 @77 main: find reviews for hotel with id 28200
[14:18:13:382 @116 main: Reviews by hotel Id: 28200
[14:18:13:387 @77 main: find reviews for hotel with id 283107
[14:18:13:387 @116 main: Reviews by hotel Id: 283107
[14:18:13:392 @77 main: find reviews for hotel with id 28502
[14:18:13:393 @116 main: Reviews by hotel Id: 28502
[14:18:13:397 @77 main: find reviews for hotel with id 287112
[14:18:13:397 @116 main: Reviews by hotel Id: 287112
[14:18:13:402 @77 main: find reviews for hotel with id 287665
[14:18:13:402 @116 main: Reviews by hotel Id: 287665
[14:18:13:405 @77 main: find reviews for hotel with id 296720
[14:18:13:406 @116 main: Reviews by hotel Id: 296720
[14:18:13:410 @77 main: find reviews for hotel with id 2981
